id,set_name,card_name,ungraded,psa_7,psa_8,psa_9,psa_9_5,psa_10,bgs_10,cgc_10,sgc_10,release_date,set_z_score
1341355,Pokemon Team Rocket,Dark Vileplume [1st Edition] #13,58.05,67.0,128.14,175.5,188.41,2397.31,6999.99,314.83,1438.0,2000-04-24,0.62
1341372,Pokemon Team Rocket,Dark Vileplume [1st Edition] #30,11.99,22.0,27.53,35.5,39.0,255.0,332.0,46.52,153.0,2000-04-24,-0.28
643476,Pokemon Team Rocket,Dark Wartortle #46,3.69,18.95,24.75,34.92,38.0,129.25,168.0,55.0,78.0,2000-04-24,-0.33
1341388,Pokemon Team Rocket,Dark Wartortle [1st Edition] #46,12.37,20.0,24.68,67.5,74.0,335.25,436.0,91.51,201.0,2000-04-24,-0.25
643477,Pokemon Team Rocket,Dark Weezing #14,8.48,32.5,43.14,59.88,109.04,250.0,325.0,99.99,150.0,2000-04-24,-0.28
1341835,Pokemon Team Rocket,Dark Weezing #31,6.06,6.81,18.15,35.01,39.0,177.49,231.0,106.0,106.0,2000-04-24,-0.31
1341356,Pokemon Team Rocket,Dark Weezing [1st Edition] #14,40.83,62.5,89.76,138.75,153.0,897.5,1167.0,193.96,539.0,2000-04-24,-0.01
1341373,Pokemon Team Rocket,Dark Weezing [1st Edition] #31,10.0,24.45,25.0,33.01,71.32,236.2,307.0,82.49,142.0,2000-04-24,-0.29
643478,Pokemon Team Rocket,Digger #75,1.93,2.0,2.63,14.81,16.0,33.25,43.0,27.99,20.0,2000-04-24,-0.37
1341416,Pokemon Team Rocket,Digger [1st Edition] #75,3.99,12.4,14.4,25.0,28.0,491.01,638.0,49.0,295.0,2000-04-24,-0.18
643479,Pokemon Team Rocket,Diglett #52,1.73,7.75,22.5,25.89,52.94,72.06,94.0,14.26,43.0,2000-04-24,-0.36
1341393,Pokemon Team Rocket,Diglett [1st Edition] #52,3.52,14.75,16.97,25.0,28.0,170.0,221.0,47.89,102.0,2000-04-24,-0.32
643480,Pokemon Team Rocket,Dratini #53,1.99,16.0,20.21,22.0,24.0,42.25,55.0,38.74,25.0,2000-04-24,-0.37
1341394,Pokemon Team Rocket,Dratini [1st Edition] #53,3.85,14.81,20.5,28.25,31.0,201.51,262.0,53.0,121.0,2000-04-24,-0.3
643481,Pokemon Team Rocket,Drowzee #54,1.7,11.51,12.99,14.28,25.0,55.0,72.0,27.5,33.0,2000-04-24,-0.37
1341395,Pokemon Team Rocket,Drowzee [1st Edition] #54,2.0,12.0,15.0,24.47,27.57,142.0,185.0,30.0,85.0,2000-04-24,-0.33
643482,Pokemon Team Rocket,Eevee #55,2.49,15.22,17.0,25.0,64.96,86.15,112.0,53.12,52.0,2000-04-24,-0.35
1341396,Pokemon Team Rocket,Eevee [1st Edition] #55,7.25,18.48,32.16,41.75,46.0,265.13,345.0,59.3,159.0,2000-04-24,-0.28
643483,Pokemon Team Rocket,Ekans #56,1.46,5.17,7.75,19.99,22.0,70.72,92.0,28.34,42.0,2000-04-24,-0.36
1341397,Pokemon Team Rocket,Ekans [1st Edition] #56,1.95,12.51,13.65,22.6,25.0,90.83,118.0,34.99,55.0,2000-04-24,-0.35
643484,Pokemon Team Rocket,Full Heal Energy #81,1.39,4.25,8.0,9.0,23.1,24.25,32.0,20.0,15.0,2000-04-24,-0.38
1341422,Pokemon Team Rocket,Full Heal Energy [1st Edition] #81,1.72,11.0,13.99,28.9,35.68,507.66,660.0,59.99,305.0,2000-04-24,-0.18
643485,Pokemon Team Rocket,Goop Gas Attack #78,1.37,8.0,10.39,10.94,12.0,42.61,55.0,34.99,26.0,2000-04-24,-0.37
1341419,Pokemon Team Rocket,Goop Gas Attack [1st Edition] #78,1.99,10.0,12.23,19.99,19.99,57.96,75.0,52.25,35.0,2000-04-24,-0.36
643486,Pokemon Team Rocket,Grimer #57,1.67,8.0,11.66,25.34,28.0,49.99,65.0,35.0,30.0,2000-04-24,-0.37
1341398,Pokemon Team Rocket,Grimer [1st Edition] #57,2.5,18.5,20.25,25.64,40.0,251.96,328.0,57.0,151.0,2000-04-24,-0.28
643487,Pokemon Team Rocket,Here Comes Team Rocket #15,23.95,31.95,45.0,58.0,88.0,289.06,376.0,64.65,173.0,2000-04-24,-0.27
1341357,Pokemon Team Rocket,Here Comes Team Rocket [1st Edition] #15,56.03,50.25,90.75,137.5,151.0,712.5,926.0,170.66,428.0,2000-04-24,-0.09
1341412,Pokemon Team Rocket,Here Comes Team Rocket [1st Edition] #71,16.65,25.0,31.25,97.5,107.0,350.0,455.0,83.0,210.0,2000-04-24,-0.24
643488,Pokemon Team Rocket,Imposter Oak's Revenge #76,2.25,9.99,34.0,37.0,41.0,107.09,139.0,49.99,64.0,2000-04-24,-0.34
1341417,Pokemon Team Rocket,Imposter Oak's Revenge [1st Edition] #76,10.14,22.24,31.05,92.08,101.0,210.63,274.0,150.0,126.0,2000-04-24,-0.3
643489,Pokemon Team Rocket,Koffing #58,1.8,6.0,7.5,8.5,18.5,59.56,77.0,12.5,36.0,2000-04-24,-0.36
1341399,Pokemon Team Rocket,Koffing [1st Edition] #58,2.19,11.99,18.5,24.77,27.0,122.5,159.0,32.12,74.0,2000-04-24,-0.34
643490,Pokemon Team Rocket,Machop #59,1.7,7.43,8.99,13.75,17.81,37.72,49.0,19.5,23.0,2000-04-24,-0.37
1341400,Pokemon Team Rocket,Machop [1st Edition] #59,2.25,14.4,18.8,23.49,27.5,134.99,175.0,35.5,39.99,2000-04-24,-0.33
643491,Pokemon Team Rocket,Magikarp #47,2.76,7.5,18.48,24.88,27.0,150.97,196.0,38.0,91.0,2000-04-24,-0.33
1341389,Pokemon Team Rocket,Magikarp [1st Edition] #47,7.0,15.0,26.43,32.99,75.0,402.66,523.0,81.5,242.0,2000-04-24,-0.22
643492,Pokemon Team Rocket,Magnemite #60,1.65,9.99,14.44,16.0,18.0,37.0,48.0,29.73,22.0,2000-04-24,-0.37
1341401,Pokemon Team Rocket,Magnemite [1st Edition] #60,3.14,13.0,15.74,23.5,29.0,156.25,203.0,42.34,94.0,2000-04-24,-0.32
643493,Pokemon Team Rocket,Mankey #61,1.59,5.5,7.02,12.5,14.0,29.99,39.0,22.24,18.0,2000-04-24,-0.38
1341402,Pokemon Team Rocket,Mankey [1st Edition] #61,2.63,13.71,13.99,21.82,24.0,141.25,184.0,30.71,32.0,2000-04-24,-0.33
643494,Pokemon Team Rocket,Meowth #62,1.71,6.0,8.05,14.99,16.0,39.99,52.0,37.0,24.0,2000-04-24,-0.37
1341403,Pokemon Team Rocket,Meowth [1st Edition] #62,4.25,18.99,25.6,29.99,31.09,190.68,248.0,50.0,114.0,2000-04-24,-0.31
643495,Pokemon Team Rocket,Nightly Garbage Run #77,2.25,5.0,7.5,15.0,17.0,59.99,78.0,12.6,36.0,2000-04-24,-0.36
1341418,Pokemon Team Rocket,Nightly Garbage Run [1st Edition] #77,3.0,11.52,23.25,26.51,52.37,300.0,390.0,180.0,180.0,2000-04-24,-0.26
643496,Pokemon Team Rocket,Oddish #63,1.49,8.69,17.24,19.0,21.0,57.73,75.0,26.55,35.0,2000-04-24,-0.36
1341404,Pokemon Team Rocket,Oddish [1st Edition] #63,3.56,14.67,21.5,26.13,29.0,146.28,190.0,37.61,88.0,2000-04-24,-0.33
643497,Pokemon Team Rocket,Ponyta #64,1.76,7.1,10.0,19.64,22.0,39.99,52.0,35.99,24.0,2000-04-24,-0.37
1341405,Pokemon Team Rocket,Ponyta [1st Edition] #64,2.99,10.0,16.8,26.7,27.0,115.39,150.0,31.85,69.0,2000-04-24,-0.34
643498,Pokemon Team Rocket,Porygon #48,1.99,3.38,25.0,29.48,32.0,69.94,91.0,69.97,42.0,2000-04-24,-0.36
1341390,Pokemon Team Rocket,Porygon [1st Edition] #48,5.56,15.5,18.57,33.74,68.49,420.48,547.0,76.56,252.0,2000-04-24,-0.21
643499,Pokemon Team Rocket,Potion Energy #82,1.19,4.15,8.55,9.99,10.51,87.01,113.0,37.75,52.0,2000-04-24,-0.35
1341423,Pokemon Team Rocket,Potion Energy [1st Edition] #82,3.25,11.86,13.95,20.0,22.0,150.0,195.0,49.99,90.0,2000-04-24,-0.33
643500,Pokemon Team Rocket,Psyduck #65,2.38,9.99,17.98,34.0,37.0,95.74,124.0,60.0,57.0,2000-04-24,-0.35
1341406,Pokemon Team Rocket,Psyduck [1st Edition] #65,7.9,24.5,29.69,49.5,81.94,339.92,442.0,99.99,204.0,2000-04-24,-0.25
643501,Pokemon Team Rocket,Rainbow Energy #17,19.68,31.74,34.85,65.19,74.99,960.0,1248.0,576.0,576.0,2000-04-24,0.01
1341359,Pokemon Team Rocket,Rainbow Energy [1st Edition] #17,41.5,36.0,50.59,123.01,159.99,1724.2,2241.0,551.32,1035.0,2000-04-24,0.34
1341421,Pokemon Team Rocket,Rainbow Energy [1st Edition] #80,11.33,19.84,24.56,32.75,36.0,200.4,261.0,59.0,120.0,2000-04-24,-0.3
643502,Pokemon Team Rocket,Rattata #66,1.73,7.54,9.92,17.49,19.0,50.24,65.0,18.49,30.0,2000-04-24,-0.37
1341407,Pokemon Team Rocket,Rattata [1st Edition] #66,2.19,10.85,17.0,21.62,22.5,100.0,130.0,39.99,60.0,2000-04-24,-0.35
643503,Pokemon Team Rocket,Rocket's Sneak Attack #16,19.99,18.36,39.43,44.99,49.99,280.0,364.0,95.0,168.0,2000-04-24,-0.27
1341358,Pokemon Team Rocket,Rocket's Sneak Attack [1st Edition] #16,35.0,27.0,55.54,98.79,100.39,568.0,738.0,259.2,341.0,2000-04-24,-0.15
1341413,Pokemon Team Rocket,Rocket's Sneak Attack [1st Edition] #72,13.6,22.9,40.48,44.0,48.0,225.0,293.0,85.0,135.0,2000-04-24,-0.29
643504,Pokemon Team Rocket,Sleep! #79,1.79,8.95,10.55,24.9,24.99,37.22,48.0,40.0,22.0,2000-04-24,-0.37
1341420,Pokemon Team Rocket,Sleep! [1st Edition] #79,2.95,10.34,18.99,24.99,31.47,189.68,247.0,57.19,114.0,2000-04-24,-0.31
643505,Pokemon Team Rocket,Slowpoke #67,1.71,4.37,14.5,19.99,22.0,46.37,60.0,34.82,28.0,2000-04-24,-0.37
1341408,Pokemon Team Rocket,Slowpoke [1st Edition] #67,3.99,15.5,18.5,30.0,37.0,250.0,325.0,55.0,150.0,2000-04-24,-0.28
643506,Pokemon Team Rocket,Squirtle #68,2.8,22.0,26.0,31.99,35.0,154.95,201.0,33.89,93.0,2000-04-24,-0.32
1341409,Pokemon Team Rocket,Squirtle [1st Edition] #68,7.55,23.32,26.5,47.95,53.0,332.08,432.0,101.5,14.5,2000-04-24,-0.25
643507,Pokemon Team Rocket,The Boss's Way #73,1.4,8.0,10.0,20.45,23.0,45.0,59.0,32.02,27.0,2000-04-24,-0.37
1341414,Pokemon Team Rocket,The Boss's Way [1st Edition] #73,2.5,13.39,15.5,26.79,62.5,130.0,169.0,53.75,78.0,2000-04-24,-0.33
643508,Pokemon Team Rocket,Voltorb #69,1.19,2.25,10.0,10.02,15.5,65.75,85.0,25.99,39.0,2000-04-24,-0.36
1341410,Pokemon Team Rocket,Voltorb [1st Edition] #69,2.37,10.5,16.0,29.0,29.11,100.24,130.0,38.99,60.0,2000-04-24,-0.35
643509,Pokemon Team Rocket,Zubat #70,1.79,5.38,10.39,16.28,16.76,38.99,51.0,23.0,23.0,2000-04-24,-0.37
1341411,Pokemon Team Rocket,Zubat [1st Edition] #70,2.65,7.57,15.14,20.38,22.0,115.0,150.0,39.44,69.0,2000-04-24,-0.34
886335,Pokemon Team Rocket Returns,Azumarill #1,21.5,28.0,90.0,108.2,119.0,1457.9,1895.0,202.14,875.0,2004-11-08,-0.04
886446,Pokemon Team Rocket Returns,Azumarill [Reverse Holo] #1,50.0,44.51,86.71,111.14,122.0,1592.33,2070.0,955.0,955.0,2004-11-08,-0.01
886444,Pokemon Team Rocket Returns,Charmeleon #110,65.73,85.5,144.5,310.98,342.0,7006.0,9108.0,868.88,4204.0,2004-11-08,1.11
886417,Pokemon Team Rocket Returns,Copycat #83,6.13,15.52,66.64,73.0,80.0,102.59,133.0,62.0,62.0,2004-11-08,-0.32
886528,Pokemon Team Rocket Returns,Copycat [Reverse Holo] #83,24.99,44.25,139.5,330.26,363.0,623.29,810.0,374.0,374.0,2004-11-08,-0.21
886385,Pokemon Team Rocket Returns,Cubone #51,4.19,20.13,95.0,177.5,195.0,205.49,267.0,59.99,123.0,2004-11-08,-0.3
886496,Pokemon Team Rocket Returns,Cubone [Reverse Holo] #51,78.35,39.99,150.0,227.68,250.0,450.0,585.0,362.42,270.0,2004-11-08,-0.25
886336,Pokemon Team Rocket Returns,Dark Ampharos #2,65.44,96.01,100.0,176.29,194.0,1578.99,2053.0,178.5,947.0,2004-11-08,-0.01
886447,Pokemon Team Rocket Returns,Dark Ampharos [Reverse Holo] #2,151.12,143.17,221.78,517.44,569.0,2134.82,2775.0,250.0,1281.0,2004-11-08,0.1
886363,Pokemon Team Rocket Returns,Dark Arbok #29,4.78,11.0,13.83,51.58,57.0,131.08,170.0,19.51,79.0,2004-11-08,-0.31
886474,Pokemon Team Rocket Returns,Dark Arbok [Reverse Holo] #29,69.74,101.0,140.0,187.46,206.0,635.03,826.0,250.0,381.0,2004-11-08,-0.21
886364,Pokemon Team Rocket Returns,Dark Ariados #30,2.98,3.0,4.26,32.0,35.0,67.73,88.0,18.13,41.0,2004-11-08,-0.33
886475,Pokemon Team Rocket Returns,Dark Ariados [Reverse Holo] #30,27.88,28.02,61.0,82.06,286.51,425.0,553.0,111.25,255.0,2004-11-08,-0.25
886337,Pokemon Team Rocket Returns,Dark Crobat #3,20.99,40.0,63.0,90.66,100.0,1241.74,1614.0,145.0,745.0,2004-11-08,-0.08
886448,Pokemon Team Rocket Returns,Dark Crobat [Reverse Holo] #3,51.99,70.0,135.0,179.75,300.0,1139.05,1481.0,269.53,683.0,2004-11-08,-0.11
886365,Pokemon Team Rocket Returns,Dark Dragonair #31,4.99,13.0,16.68,37.97,42.0,182.32,237.0,30.49,109.0,2004-11-08,-0.3
886366,Pokemon Team Rocket Returns,Dark Dragonair #32,14.47,35.22,80.0,88.0,97.0,256.0,333.0,56.71,154.0,2004-11-08,-0.29
886476,Pokemon Team Rocket Returns,Dark Dragonair [Reverse Holo] #31,130.77,70.21,225.5,376.43,414.0,1105.1,1437.0,299.0,663.0,2004-11-08,-0.11
886477,Pokemon Team Rocket Returns,Dark Dragonair [Reverse Holo] #32,194.16,192.5,228.78,509.89,561.0,1699.99,2210.0,299.0,1020.0,2004-11-08,0.01
886349,Pokemon Team Rocket Returns,Dark Dragonite #15,52.0,51.0,180.0,192.84,212.0,1354.06,1760.0,223.24,812.0,2004-11-08,-0.06
886460,Pokemon Team Rocket Returns,Dark Dragonite [Reverse Holo] #15,436.69,800.0,1951.8,3833.2,4217.0,8123.29,10560.0,1352.0,4874.0,2004-11-08,1.34
886338,Pokemon Team Rocket Returns,Dark Electrode #4,32.0,19.95,85.0,113.23,126.75,491.35,639.0,300.0,295.0,2004-11-08,-0.24
886449,Pokemon Team Rocket Returns,Dark Electrode [Reverse Holo] #4,64.02,74.63,83.0,287.9,317.0,1802.06,2343.0,285.77,1081.0,2004-11-08,0.03
886367,Pokemon Team Rocket Returns,Dark Flaaffy #33,7.61,40.86,80.0,88.0,97.0,106.0,138.0,51.59,64.0,2004-11-08,-0.32
886478,Pokemon Team Rocket Returns,Dark Flaaffy [Reverse Holo] #33,55.19,38.81,46.0,102.32,113.0,1800.07,2340.0,140.0,1080.0,2004-11-08,0.03
886368,Pokemon Team Rocket Returns,Dark Golbat #34,5.19,11.12,28.86,52.25,57.0,69.05,90.0,22.79,41.0,2004-11-08,-0.33
886479,Pokemon Team Rocket Returns,Dark Golbat [Reverse Holo] #34,41.78,38.11,54.81,241.42,266.0,1100.0,1430.0,150.0,660.0,2004-11-08,-0.11
886369,Pokemon Team Rocket Returns,Dark Golduck #35,4.4,15.63,45.0,50.0,55.0,144.91,188.0,39.5,87.0,2004-11-08,-0.31
886480,Pokemon Team Rocket Returns,Dark Golduck [Reverse Holo] #35,59.99,59.99,101.08,331.75,365.0,388.94,506.0,199.0,233.0,2004-11-08,-0.26
886370,Pokemon Team Rocket Returns,Dark Gyarados #36,24.24,29.0,36.71,107.32,118.0,452.72,589.0,150.0,272.0,2004-11-08,-0.25
886481,Pokemon Team Rocket Returns,Dark Gyarados [Reverse Holo] #36,225.56,466.04,900.0,1091.85,1499.99,4349.75,5655.0,1593.78,2610.0,2004-11-08,0.56
886371,Pokemon Team Rocket Returns,Dark Houndoom #37,18.2,29.0,36.5,36.5,49.99,291.2,379.0,85.15,175.0,2004-11-08,-0.28
886339,Pokemon Team Rocket Returns,Dark Houndoom #5,62.52,68.0,85.0,190.71,210.0,1374.8,1787.0,514.53,825.0,2004-11-08,-0.06
886482,Pokemon Team Rocket Returns,Dark Houndoom [Reverse Holo] #37,154.07,103.89,207.26,687.86,757.0,2164.03,2813.0,351.94,1298.0,2004-11-08,0.11
886450,Pokemon Team Rocket Returns,Dark Houndoom [Reverse Holo] #5,110.18,75.1,264.04,290.0,356.0,3514.49,4569.0,399.0,2109.0,2004-11-08,0.39
886340,Pokemon Team Rocket Returns,Dark Hypno #6,47.07,47.67,55.75,127.93,141.0,825.25,1073.0,150.0,495.0,2004-11-08,-0.17
886451,Pokemon Team Rocket Returns,Dark Hypno [Reverse Holo] #6,65.0,85.0,114.99,242.5,267.0,725.53,943.0,235.0,435.0,2004-11-08,-0.19
886372,Pokemon Team Rocket Returns,Dark Magcargo #38,3.5,23.65,34.49,44.91,49.0,106.24,138.0,45.0,64.0,2004-11-08,-0.32
886483,Pokemon Team Rocket Returns,Dark Magcargo [Reverse Holo] #38,40.46,24.39,62.5,125.0,180.75,888.0,1154.0,119.5,533.0,2004-11-08,-0.16
886373,Pokemon Team Rocket Returns,Dark Magneton #39,2.99,4.25,55.59,61.0,64.0,65.7,85.0,40.0,39.0,2004-11-08,-0.33
886484,Pokemon Team Rocket Returns,Dark Magneton [Reverse Holo] #39,52.72,33.0,65.0,106.89,115.0,592.25,770.0,213.98,355.0,2004-11-08,-0.22
886341,Pokemon Team Rocket Returns,Dark Marowak #7,11.09,19.25,62.07,91.53,101.0,207.5,270.0,139.52,125.0,2004-11-08,-0.3
7590697,Pokemon Team Rocket Returns,Dark Marowak [Holo] #7,65.31,35.5,137.26,148.57,175.5,1588.0,2064.0,308.36,953.0,2004-11-08,-0.01
886452,Pokemon Team Rocket Returns,Dark Marowak [Reverse Holo] #7,120.6,114.62,189.19,982.11,1080.0,1179.0,1533.0,499.0,707.0,2004-11-08,-0.1
886428,Pokemon Team Rocket Returns,Dark Metal Energy #94,5.0,10.93,38.0,42.0,46.0,147.94,192.0,14.5,89.0,2004-11-08,-0.31
886539,Pokemon Team Rocket Returns,Dark Metal Energy [Reverse Holo] #94,28.0,24.99,46.26,57.5,60.75,372.0,484.0,58.8,223.0,2004-11-08,-0.26
886350,Pokemon Team Rocket Returns,Dark Muk #16,7.32,20.19,52.57,56.56,62.0,250.38,325.0,40.75,150.0,2004-11-08,-0.29
886461,Pokemon Team Rocket Returns,Dark Muk [Reverse Holo] #16,73.25,76.95,101.84,209.33,230.0,558.67,726.0,382.0,335.0,2004-11-08,-0.23
886342,Pokemon Team Rocket Returns,Dark Octillery #8,14.87,27.67,38.42,79.0,87.0,482.53,627.0,159.48,290.0,2004-11-08,-0.24
886453,Pokemon Team Rocket Returns,Dark Octillery [Reverse Holo] #8,29.45,47.0,71.0,144.0,158.0,2075.0,2698.0,1245.0,1245.0,2004-11-08,0.09
886374,Pokemon Team Rocket Returns,Dark Pupitar #40,2.36,9.11,10.59,92.47,102.0,102.5,133.0,88.47,62.0,2004-11-08,-0.32
886375,Pokemon Team Rocket Returns,Dark Pupitar #41,10.46,8.0,10.05,103.6,114.0,124.0,161.0,27.52,74.0,2004-11-08,-0.32
886485,Pokemon Team Rocket Returns,Dark Pupitar [Reverse Holo] #40,35.0,33.14,52.76,143.4,158.0,2449.5,3184.0,350.0,1470.0,2004-11-08,0.16
886486,Pokemon Team Rocket Returns,Dark Pupitar [Reverse Holo] #41,43.42,60.0,65.5,138.62,152.0,2175.0,2828.0,120.0,1305.0,2004-11-08,0.11
886351,Pokemon Team Rocket Returns,Dark Raticate #17,4.37,10.38,51.71,57.0,63.0,69.97,91.0,23.54,42.0,2004-11-08,-0.33
886462,Pokemon Team Rocket Returns,Dark Raticate [Reverse Holo] #17,39.11,70.0,106.25,189.43,208.0,499.67,650.0,131.75,300.0,2004-11-08,-0.24
886352,Pokemon Team Rocket Returns,Dark Sandslash #18,10.7,26.25,42.92,46.42,51.0,170.0,221.0,72.77,102.0,2004-11-08,-0.31
886463,Pokemon Team Rocket Returns,Dark Sandslash [Reverse Holo] #18,102.26,45.0,110.0,401.94,474.21,2300.0,2990.0,1380.0,1380.0,2004-11-08,0.13
886343,Pokemon Team Rocket Returns,Dark Slowking #9,60.0,44.0,55.0,192.35,212.0,1399.52,1819.0,147.5,840.0,2004-11-08,-0.05
886454,Pokemon Team Rocket Returns,Dark Slowking [Reverse Holo] #9,62.66,98.99,282.11,460.55,507.0,701.5,912.0,250.0,421.0,2004-11-08,-0.2
886344,Pokemon Team Rocket Returns,Dark Steelix #10,41.5,38.86,116.35,152.88,168.0,457.0,594.0,139.51,274.0,2004-11-08,-0.25
886455,Pokemon Team Rocket Returns,Dark Steelix [Reverse Holo] #10,130.35,134.19,196.91,237.44,320.0,2500.0,3250.0,500.0,1500.0,2004-11-08,0.18
886353,Pokemon Team Rocket Returns,Dark Tyranitar #19,33.8,32.0,39.99,79.97,88.0,263.0,342.0,39.52,158.0,2004-11-08,-0.29
886354,Pokemon Team Rocket Returns,Dark Tyranitar #20,19.63,45.0,76.34,81.5,153.0,315.02,410.0,89.99,189.0,2004-11-08,-0.28
886464,Pokemon Team Rocket Returns,Dark Tyranitar [Reverse Holo] #19,196.7,396.5,518.76,992.5,1092.0,4500.0,5850.0,1027.5,2700.0,2004-11-08,0.59
886465,Pokemon Team Rocket Returns,Dark Tyranitar [Reverse Holo] #20,139.99,250.1,389.2,790.01,869.0,5494.07,7142.0,594.4,3296.0,2004-11-08,0.79
886376,Pokemon Team Rocket Returns,Dark Weezing #42,2.68,7.0,8.98,23.8,27.1,81.5,106.0,20.51,10.0,2004-11-08,-0.32
886487,Pokemon Team Rocket Returns,Dark Weezing [Reverse Holo] #42,62.0,43.49,76.0,170.5,188.0,2074.0,2696.0,199.0,1244.0,2004-11-08,0.09
886355,Pokemon Team Rocket Returns,Delibird #21,15.99,21.41,89.99,99.0,109.0,1290.55,1678.0,79.99,774.0,2004-11-08,-0.07
886466,Pokemon Team Rocket Returns,Delibird [Reverse Holo] #21,49.79,69.5,78.29,176.23,194.0,1840.95,2393.0,299.5,1105.0,2004-11-08,0.04
886386,Pokemon Team Rocket Returns,Dratini #52,2.62,15.0,18.38,102.0,100.0,102.5,133.0,21.0,62.0,2004-11-08,-0.32
886387,Pokemon Team Rocket Returns,Dratini #53,6.15,15.7,33.43,131.23,144.0,157.0,204.0,33.5,94.0,2004-11-08,-0.31
886497,Pokemon Team Rocket Returns,Dratini [Reverse Holo] #52,42.5,66.01,91.24,100.0,110.0,399.99,520.0,258.6,240.0,2004-11-08,-0.26
886498,Pokemon Team Rocket Returns,Dratini [Reverse Holo] #53,77.21,58.04,93.1,187.97,207.0,639.29,831.0,199.0,384.0,2004-11-08,-0.21
886388,Pokemon Team Rocket Returns,Drowzee #54,1.2,6.0,7.95,19.84,22.0,40.0,52.0,25.67,24.0,2004-11-08,-0.33
886499,Pokemon Team Rocket Returns,Drowzee [Reverse Holo] #54,33.54,20.5,67.9,100.0,110.0,1000.0,1300.0,150.0,600.0,2004-11-08,-0.13
886389,Pokemon Team Rocket Returns,Ekans #55,2.58,17.62,17.95,39.55,44.0,47.0,61.0,16.5,28.0,2004-11-08,-0.33
886500,Pokemon Team Rocket Returns,Ekans [Reverse Holo] #55,20.95,15.46,51.0,56.0,62.0,510.75,664.0,125.8,306.0,2004-11-08,-0.24
886356,Pokemon Team Rocket Returns,Furret #22,21.06,2.63,49.99,56.83,63.0,68.0,88.0,17.5,41.0,2004-11-08,-0.33
886467,Pokemon Team Rocket Returns,Furret [Reverse Holo] #22,41.0,52.0,104.37,115.0,127.0,1577.01,2050.0,150.0,946.0,2004-11-08,-0.02
886390,Pokemon Team Rocket Returns,Grimer #56,2.49,15.51,26.41,73.35,81.0,180.0,234.0,27.58,108.0,2004-11-08,-0.3
886501,Pokemon Team Rocket Returns,Grimer [Reverse Holo] #56,49.39,31.31,85.36,152.5,168.0,599.95,780.0,250.0,360.0,2004-11-08,-0.22
886377,Pokemon Team Rocket Returns,Heracross #43,13.22,20.0,25.0,42.34,47.0,135.76,176.0,39.5,81.0,2004-11-08,-0.31
886488,Pokemon Team Rocket Returns,Heracross [Reverse Holo] #43,53.0,28.75,81.0,115.0,127.0,2101.82,2732.0,299.31,1261.0,2004-11-08,0.09
886445,Pokemon Team Rocket Returns,Here Comes Team Rocket #111,239.95,319.0,398.87,417.5,459.0,2906.0,3778.0,809.99,1744.0,2004-11-08,0.26
886391,Pokemon Team Rocket Returns,Hoppip #57,1.88,9.38,29.17,46.89,52.0,67.28,87.0,14.0,40.0,2004-11-08,-0.33
886502,Pokemon Team Rocket Returns,Hoppip [Reverse Holo] #57,19.52,29.99,30.49,97.25,107.0,562.1,731.0,127.29,337.0,2004-11-08,-0.23
886392,Pokemon Team Rocket Returns,Horsea #58,2.19,10.0,12.23,76.35,84.0,91.7,119.0,24.87,55.0,2004-11-08,-0.32
886503,Pokemon Team Rocket Returns,Horsea [Reverse Holo] #58,28.9,37.0,90.99,100.0,109.23,1376.25,1789.0,99.99,826.0,2004-11-08,-0.06
886393,Pokemon Team Rocket Returns,Houndour #59,2.99,10.86,29.15,48.85,54.0,91.89,119.0,21.67,55.0,2004-11-08,-0.32
886394,Pokemon Team Rocket Returns,Houndour #60,9.74,6.07,7.25,24.99,27.0,142.5,185.0,45.0,86.0,2004-11-08,-0.31
886504,Pokemon Team Rocket Returns,Houndour [Reverse Holo] #59,57.0,45.5,105.31,116.0,128.0,956.22,1243.0,118.0,574.0,2004-11-08,-0.14
886505,Pokemon Team Rocket Returns,Houndour [Reverse Holo] #60,93.59,24.99,79.99,119.38,131.0,225.0,293.0,233.57,135.0,2004-11-08,-0.29
886345,Pokemon Team Rocket Returns,Jumpluff #11,13.62,19.99,30.0,64.11,71.0,379.96,494.0,75.46,228.0,2004-11-08,-0.26
886456,Pokemon Team Rocket Returns,Jumpluff [Reverse Holo] #11,25.0,30.0,35.71,54.0,64.99,1025.0,1333.0,170.25,615.0,2004-11-08,-0.13
886346,Pokemon Team Rocket Returns,Kingdra #12,23.64,38.7,55.99,81.05,89.0,925.75,1203.0,262.94,555.0,2004-11-08,-0.15
886457,Pokemon Team Rocket Returns,Kingdra [Reverse Holo] #12,38.92,24.4,113.74,125.0,138.0,683.29,888.0,234.15,410.0,2004-11-08,-0.2
886395,Pokemon Team Rocket Returns,Koffing #61,1.61,6.0,7.5,55.0,61.0,75.0,98.0,13.25,45.0,2004-11-08,-0.33
886506,Pokemon Team Rocket Returns,Koffing [Reverse Holo] #61,21.43,35.0,64.25,88.78,98.0,294.22,382.0,121.25,177.0,2004-11-08,-0.28
886396,Pokemon Team Rocket Returns,Larvitar #62,2.26,7.03,9.97,23.15,25.0,77.77,101.0,18.2,47.0,2004-11-08,-0.33
886397,Pokemon Team Rocket Returns,Larvitar #63,2.76,6.24,8.32,38.24,42.0,124.11,161.0,20.13,74.0,2004-11-08,-0.32
